url,titulo,desconto,precoOriginal,precoAVista,precoAPrazo,descricao,images,atributos
www.netshoes.com.br/tenis-adidas-ultimashow-masculino-NQQ-6927-026,Tênis Adidas Ultimashow Masculino - Preto,27,359.99,246.99,259.99,Saia para correr ou caminhar com o Tênis Adidas Ultimashow Masculino! É confeccionado em amterial que proporciona circulação de ar e frescor para os pés durante duas atividades. Entressola macia e confortável e solado em borracha para maior tração dos movimentos. Aposte na Adidas para complementar o seu sportwear com tradição e quadliade!,"[""https://static.netshoes.com.br/produtos/tenis-adidas-ultimashow-masculino/26/NQQ-6927-026/NQQ-6927-026_zoom1.jpg?ts=1612440206&"",""https://static.netshoes.com.br/produtos/tenis-adidas-ultimashow-masculino/26/NQQ-6927-026/NQQ-6927-026_zoom2.jpg?ts=1612440206&"",""https://static.netshoes.com.br/produtos/tenis-adidas-ultimashow-masculino/26/NQQ-6927-026/NQQ-6927-026_zoom3.jpg?ts=1612440206&"",""https://static.netshoes.com.br/produtos/tenis-adidas-ultimashow-masculino/26/NQQ-6927-026/NQQ-6927-026_zoom4.jpg?ts=1612440206&"",""https://static.netshoes.com.br/produtos/tenis-adidas-ultimashow-masculino/26/NQQ-6927-026/NQQ-6927-026_zoom5.jpg?ts=1612440206&"",""https://static.netshoes.com.br/produtos/tenis-adidas-ultimashow-masculino/26/NQQ-6927-026/NQQ-6927-026_zoom6.jpg?ts=1612440206&"",""https://static.netshoes.com.br/produtos/tenis-adidas-ultimashow-masculino/26/NQQ-6927-026/NQQ-6927-026_zoom7.jpg?ts=1612440206&""]","{""Nome"":""Tênis Adidas Ultimashow Masculino"",""Gênero"":""Masculino"",""Indicado para"":""Dia a Dia"",""Material"":""Têxtil"",""Categoria"":""Leveza/Velocidade"",""Composição"":""Cabedal: mesh elástico e forro acolchoado; Entressola: EVA; Solado: Borracha."",""Pisada"":""Neutra"",""Importante"":""Para um melhor ajuste nos pés, recomendamos a compra de um tamanho maior do que o seu usual. Forma Pequena."",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Estrangeira - Adquirida no mercado interno"",""Marca"":""Adidas""}"
www.netshoes.com.br/tenis-adidas-coreracer-masculino-NQQ-4635-309,Tênis Adidas Coreracer Masculino - Chumbo+Preto,30,329.99,218.49,229.99,"Se você é iniciante na corrida e está buscando um tênis adequado para o seu treino, o novo Adidas Corerace é o que você estava procurando. Com um cabedal confeccionado com material têxtil, a parte de cima do calçado conta também com tramas em mesh que garantem circulação de ar e ótima respirabilidade entre uma passada e outra. A entressola em EVA e o solado de borracha de alta qualidade garantem amortecimento leve e ótima tração. Com um design moderno, o Tênis Adidas Masculino é opção para o treino na esteira, na rua ou, até mesmo, para usar de forma casual. Aproveite a oportunidade e garanta já o seu. *Para um melhor ajuste nos pés, recomendamos a compra de um tamanho maior do que o seu usual. Forma pequena.","[""https://static.netshoes.com.br/produtos/tenis-adidas-coreracer-masculino/09/NQQ-4635-309/NQQ-4635-309_zoom1.jpg?ts=1675445414&"",""https://static.netshoes.com.br/produtos/tenis-adidas-coreracer-masculino/09/NQQ-4635-309/NQQ-4635-309_zoom2.jpg?ts=1675445414&"",""https://static.netshoes.com.br/produtos/tenis-adidas-coreracer-masculino/09/NQQ-4635-309/NQQ-4635-309_zoom3.jpg?ts=1675445414&"",""https://static.netshoes.com.br/produtos/tenis-adidas-coreracer-masculino/09/NQQ-4635-309/NQQ-4635-309_zoom4.jpg?ts=1675445414&"",""https://static.netshoes.com.br/produtos/tenis-adidas-coreracer-masculino/09/NQQ-4635-309/NQQ-4635-309_zoom5.jpg?ts=1675445414&""]","{""Nome"":""Tênis Adidas Coreracer Masculino"",""Gênero"":""Masculino"",""Indicado para"":""Caminhada, Corrida"",""Material"":""Têxtil"",""Composição"":""Cabedal: Têxtil e Mesh; Entressola: EVA; Solado: Borracha e contra-salto de inspiração tecnológica"",""Pisada"":""Neutra"",""Importante"":""Para um melhor ajuste nos pés, recomendamos a compra de um tamanho maior do que o seu usual. Forma Pequena."",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Nacional"",""Marca"":""Adidas""}"
www.netshoes.com.br/tenis-olympikus-fusao-masculino-2I2-5008-026,Tênis Olympikus Fusão Masculino - Preto+Branco,40,249.99,149.99,149.99,"Faça suas caminhadas diárias ou corridas leves com mais conforto e estilo usando o Tênis Olympikus Fusão! Ele possui uma estrutura superleve e resistente, que garante maior maciez e comodidade aos seus pés. O cabedal é feito em material respirável com aplicação sintética para estrtutura firme aos pés. A entressola desse tênis masculino traz amortecimento macio Evasense para absorção de impacto, proporcionando maior conforto e desempenho para suas atividades. Confie na marca nacional feita por brasileiros para te acompanhar na sua evolução do esporte!","[""https://static.netshoes.com.br/produtos/tenis-olympikus-fusao-masculino/26/2I2-5008-026/2I2-5008-026_zoom1.jpg?ts=1652889353&"",""https://static.netshoes.com.br/produtos/tenis-olympikus-fusao-masculino/26/2I2-5008-026/2I2-5008-026_zoom2.jpg?ts=1652889353&"",""https://static.netshoes.com.br/produtos/tenis-olympikus-fusao-masculino/26/2I2-5008-026/2I2-5008-026_zoom3.jpg?ts=1652889353&"",""https://static.netshoes.com.br/produtos/tenis-olympikus-fusao-masculino/26/2I2-5008-026/2I2-5008-026_zoom4.jpg?ts=1652889353&"",""https://static.netshoes.com.br/produtos/tenis-olympikus-fusao-masculino/26/2I2-5008-026/2I2-5008-026_zoom5.jpg?ts=1652889353&""]","{""Nome"":""Tênis Olympikus Fusão Masculino"",""Gênero"":""Masculino"",""Indicado para"":""Dia a Dia"",""Material"":""Têxtil"",""Categoria"":""Amortecimento"",""Composição"":""Cabedal: Têxtil respirável. Entressola: Evasense. Solado: Borracha."",""Peso do Produto"":""282g (o peso do calçado varia de acordo com a numeração)"",""Tecnologia"":""EVAsense"",""Pisada"":""Neutra"",""Definição da Tecnologia"":""Tecnologia em EVA, proporciona alto nível de maciez e maior sensação de conforto."",""Importante"":""Para um melhor ajuste nos pés, recomendamos a compra de um tamanho menor do que o seu usual. Forma grande."",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Nacional"",""Marca"":""Olympikus""}"
www.netshoes.com.br/chuteira-society-adidas-artilheira-vi-FB8-4207-937,Chuteira Society Adidas Artilheira VI - Preto+Pink,25,269.99,179.99,199.99,"Foco, persistência e treino elevam o nível de um jogador dentro das quatro linhas.  A Chuteira Society Adidas Artilheira VI 23 4 te ajuda a se tornar aquele jogador que joga bonito e não se esconde nos momentos decisivos. A parte superior texturizada em sintético assegura um toque macio na bola, já o forro têxtil oferece conforto sem igual aos pés. A sola em borracha garante estabilidade enquanto você parte pra cima dos defensores e pensa na próxima jogada. Mude o jogo e compre já essa chuteira society Adidas.","[""https://static.netshoes.com.br/produtos/chuteira-society-adidas-artilheira-vi/37/FB8-4207-937/FB8-4207-937_zoom1.jpg?ts=1675690855&"",""https://static.netshoes.com.br/produtos/chuteira-society-adidas-artilheira-vi/37/FB8-4207-937/FB8-4207-937_zoom2.jpg?ts=1675690855&"",""https://static.netshoes.com.br/produtos/chuteira-society-adidas-artilheira-vi/37/FB8-4207-937/FB8-4207-937_zoom3.jpg?ts=1675690855&"",""https://static.netshoes.com.br/produtos/chuteira-society-adidas-artilheira-vi/37/FB8-4207-937/FB8-4207-937_zoom4.jpg?ts=1675690855&"",""https://static.netshoes.com.br/produtos/chuteira-society-adidas-artilheira-vi/37/FB8-4207-937/FB8-4207-937_zoom5.jpg?ts=1675690855&""]","{""Nome"":""Chuteira Society Adidas Artilheira VI"",""Gênero"":""Unissex"",""Tipo"":""Society"",""Indicado para"":""Dia a Dia"",""Material"":""Sintético"",""Estilo"":""Velocidade"",""Trava"":""Trava Fixa"",""Cabedal"":""Parte superior texturizada em sintético."",""Solado"":""Borracha"",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Nacional"",""Marca"":""Adidas""}"
www.netshoes.com.br/tenis-oakley-stratus-PFN-1494-168,Tênis Oakley Stratus - Cáqui,38,649.99,379.99,399.99,"O Tênis Oakley Stratus é a escolha ideal para quem busca um tênis robusto para o dia a dia. O cabedal é confeccionado em material sintético para firmeza e resistência, forro levemente acolchoado, tira de fácil calce e palmilha macia que fornece conforto. Enquanto a entressola reforçada em espuma garante leve amortecimento e estabilidade. Compre já esse tênis casual masculino e desbrave as ruas usando Oakley! *Este produto possui forma pequena, para um melhor ajuste nos pés, recomendamos a compra de um tamanho maior do que o seu usual","[""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/68/PFN-1494-168/PFN-1494-168_zoom1.jpg?ts=1682533855&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/68/PFN-1494-168/PFN-1494-168_zoom2.jpg?ts=1682533855&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/68/PFN-1494-168/PFN-1494-168_zoom3.jpg?ts=1682533855&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/68/PFN-1494-168/PFN-1494-168_zoom4.jpg?ts=1682533855&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/68/PFN-1494-168/PFN-1494-168_zoom5.jpg?ts=1682533855&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/68/PFN-1494-168/PFN-1494-168_zoom6.jpg?ts=1682533855&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/68/PFN-1494-168/PFN-1494-168_zoom7.jpg?ts=1682533855&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/68/PFN-1494-168/PFN-1494-168_zoom8.jpg?ts=1682533855&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/68/PFN-1494-168/PFN-1494-168_zoom9.jpg?ts=1682533855&""]","{""Nome"":""Tênis Oakley Stratus"",""Gênero"":""Unissex"",""Departamento BS"":""Esporte"",""Indicado para"":""Dia a Dia"",""Estilo da Peça"":""Com logo"",""Material"":""Sintético"",""Material Interno"":""Têxtil"",""Altura do Cano"":""Cano Baixo"",""Fechamento"":""Cadarço"",""Solado"":""Borracha"",""Importante"":""Possui forma pequena, para um melhor ajuste nos pés, recomendamos a compra de um tamanho maior do que o seu usual."",""Peso do Produto"":""353 g (O peso do produto varia de acordo com a numeração)"",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Nacional"",""Marca"":""Oakley""}"
www.netshoes.com.br/tenis-oakley-stratus-PFN-1494-002,Tênis Oakley Stratus - Preto+Vermelho,53,649.99,299.99,299.99,"O Tênis Oakley Stratus é a escolha ideal para quem busca um tênis robusto para o dia a dia. O cabedal é confeccionado em material sintético para firmeza e resistência, forro levemente acolchoado, tira de fácil calce e palmilha macia que fornece conforto. Enquanto a entressola reforçada em espuma garante leve amortecimento e estabilidade. Compre já esse tênis casual masculino e desbrave as ruas usando Oakley! *Este produto possui forma pequena, para um melhor ajuste nos pés, recomendamos a compra de um tamanho maior do que o seu usual","[""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/02/PFN-1494-002/PFN-1494-002_zoom1.jpg?ts=1682602197&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/02/PFN-1494-002/PFN-1494-002_zoom2.jpg?ts=1682602197&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/02/PFN-1494-002/PFN-1494-002_zoom3.jpg?ts=1682602197&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/02/PFN-1494-002/PFN-1494-002_zoom4.jpg?ts=1682602197&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/02/PFN-1494-002/PFN-1494-002_zoom5.jpg?ts=1682602197&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/02/PFN-1494-002/PFN-1494-002_zoom6.jpg?ts=1682602197&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/02/PFN-1494-002/PFN-1494-002_zoom7.jpg?ts=1682602197&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/02/PFN-1494-002/PFN-1494-002_zoom8.jpg?ts=1682602197&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/02/PFN-1494-002/PFN-1494-002_zoom9.jpg?ts=1682602197&""]","{""Nome"":""Tênis Oakley Stratus"",""Gênero"":""Unissex"",""Departamento BS"":""Esporte"",""Indicado para"":""Dia a Dia"",""Estilo da Peça"":""Com logo"",""Material"":""Sintético"",""Material Interno"":""Têxtil"",""Altura do Cano"":""Cano Baixo"",""Fechamento"":""Cadarço"",""Solado"":""Borracha"",""Importante"":""Possui forma pequena, para um melhor ajuste nos pés, recomendamos a compra de um tamanho maior do que o seu usual."",""Peso do Produto"":""353 g (O peso do produto varia de acordo com a numeração)"",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Nacional"",""Marca"":""Oakley""}"
www.netshoes.com.br/tenis-adidas-runfalcon-20-masculino-3ZP-0573-026,Tênis Adidas Runfalcon 2.0 Masculino - Preto+Branco,44,379.99,199.49,209.99,"Na esteira ou pelas ruas, domine a corrida com o novo Tênis Masculino da Adidas. O Runfalcon 2.0 chega com um cabedal com tripla camada de mesh para ainda mais respirabilidade, calcanhar acolchoado para máximo conforto e suporte, além de uma entressola em EVA para amortecimento leve e passada mais suave. O solado emborrachado garante aderência e tração em diferentes tipos de rua. Das caminhadas matinais aos tiros de 500 metros, conte com a Adidas para fazer seu treino render! *Forma para pés finos, recomendamos comprar um número acima do que costuma usar*","[""https://static.netshoes.com.br/produtos/tenis-adidas-runfalcon-20-masculino/26/3ZP-0573-026/3ZP-0573-026_zoom1.jpg?ts=1626193145&"",""https://static.netshoes.com.br/produtos/tenis-adidas-runfalcon-20-masculino/26/3ZP-0573-026/3ZP-0573-026_zoom2.jpg?ts=1626193145&"",""https://static.netshoes.com.br/produtos/tenis-adidas-runfalcon-20-masculino/26/3ZP-0573-026/3ZP-0573-026_zoom3.jpg?ts=1626193145&"",""https://static.netshoes.com.br/produtos/tenis-adidas-runfalcon-20-masculino/26/3ZP-0573-026/3ZP-0573-026_zoom4.jpg?ts=1626193145&"",""https://static.netshoes.com.br/produtos/tenis-adidas-runfalcon-20-masculino/26/3ZP-0573-026/3ZP-0573-026_zoom5.jpg?ts=1626193145&"",""https://static.netshoes.com.br/produtos/tenis-adidas-runfalcon-20-masculino/26/3ZP-0573-026/3ZP-0573-026_zoom6.jpg?ts=1626193145&"",""https://static.netshoes.com.br/produtos/tenis-adidas-runfalcon-20-masculino/26/3ZP-0573-026/3ZP-0573-026_zoom7.jpg?ts=1626193145&"",""https://static.netshoes.com.br/produtos/tenis-adidas-runfalcon-20-masculino/26/3ZP-0573-026/3ZP-0573-026_zoom8.jpg?ts=1626193145&""]","{""Nome"":""Tênis Adidas Runfalcon 2.0 Masculino"",""Gênero"":""Masculino"",""Indicado para"":""Dia a Dia"",""Material"":""Mesh"",""Categoria"":""Amortecimento"",""Composição"":""Cabedal: Tripla camada de Mesh. Calcanhar acolchoado e fecho em cadarço; Entressola: EVA; Solado: Borracha"",""Pisada"":""Neutra"",""Importante"":""Possui forma para pés finos, para um melhor ajuste nos pés, recomendamos a compra de um tamanho maior do que o seu usual. Forma Pequena."",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Nacional"",""Marca"":""Adidas""}"
www.netshoes.com.br/creatina-turbo-black-skull-300g-G54-5551-289,Creatina Turbo Black Skull 300g,27,109.99,79.99,79.99,"Suplemente a sua alimentação com a Creatina Turbo Black Skull 300g! Ideal para praticantes de musculação, essa creatina turbo é feita em forma de pó e apresenta quantidade total de 300g. As proteínas auxiliam no ganho de massa, desempenho físico e recuperação muscular. Compre já!","[""https://static.netshoes.com.br/produtos/creatina-turbo-black-skull-300g/89/G54-5551-289/G54-5551-289_zoom1.jpg?ts=1665752193&"",""https://static.netshoes.com.br/produtos/creatina-turbo-black-skull-300g/89/G54-5551-289/G54-5551-289_zoom2.jpg?ts=1665752193&""]","{""Nome"":""Creatina Turbo Black Skull 300g"",""Gênero"":""Unissex"",""Indicado para"":""Auxilia Ganho de Energia"",""Forma"":""Pó"",""Glúten"":""Não Contém"",""Peso/Quantidade"":""350g"",""Recomendações de Uso"":""Adicionar 1 ¼ colher de chá (6g) do  Creatine Turbo  em 150ml de água e consumir uma vez ao dia ou conforme recomendação do fabricante."",""Importante"":""Este produto não substitui uma alimentação equilibrada e o seu consumo deve ser orientado por nutricionista ou médico."",""Validade"":""24 MESES"",""SAC"":""COMERCIAL@BLACKSKULLUSA.COM.BR"",""Origem"":""Nacional"",""Marca"":""Black Skull""}"
www.netshoes.com.br/camiseta-nike-sportswear-club-masculina-2IC-9246-008,Camiseta Nike Sportswear Club Masculina - Azul,30,119.99,83.99,83.99,"UMA ESCOLHA INTELIGENTE PARA SUA ROTINA DIÁRIA.A camiseta Nike Sportswear Club é feita com o nosso tecido de algodão casual e apresenta um caimento clássico, criando uma sensação aconchegante logo no primeiro uso. O logotipo Futura bordado no peito cria um look original da Nike.BenefíciosA silhueta clássica da camiseta traz um caimento descontraído no tronco e nos quadris.O tecido de algodão para o uso cotidiano é macio e leve.Detalhes do produtoCaimento padrão para uma sensação de conforto e descontraçãoTecido: 100% algodãoLavagem à máquinaImportadoTamanho & Caimento O modelo usa tamanho M e mede 1,87 m Caimento padrão que traz uma sensação de conforto e descontração","[""https://static.netshoes.com.br/produtos/camiseta-nike-sportswear-club-masculina/08/2IC-9246-008/2IC-9246-008_zoom1.jpg?ts=1657385776&"",""https://static.netshoes.com.br/produtos/camiseta-nike-sportswear-club-masculina/08/2IC-9246-008/2IC-9246-008_zoom2.jpg?ts=1657385776&"",""https://static.netshoes.com.br/produtos/camiseta-nike-sportswear-club-masculina/08/2IC-9246-008/2IC-9246-008_zoom3.jpg?ts=1657385776&"",""https://static.netshoes.com.br/produtos/camiseta-nike-sportswear-club-masculina/08/2IC-9246-008/2IC-9246-008_zoom4.jpg?ts=1657385776&"",""https://static.netshoes.com.br/produtos/camiseta-nike-sportswear-club-masculina/08/2IC-9246-008/2IC-9246-008_zoom5.jpg?ts=1657385776&"",""https://static.netshoes.com.br/produtos/camiseta-nike-sportswear-club-masculina/08/2IC-9246-008/2IC-9246-008_zoom6.jpg?ts=1657385776&""]","{""Nome"":""Camiseta Nike Sportswear Club Masculina"",""Gênero"":""Masculino"",""Indicado para"":""Dia a Dia"",""Garantia do Fabricante"":""90 dias contra defeitos de fabricação"",""Marca"":""Nike""}"
www.netshoes.com.br/tenis-adidas-ultimashow-masculino-NQQ-6927-326,Tênis Adidas Ultimashow Masculino - Preto+Gelo,38,359.99,208.99,219.99,Saia para correr ou caminhar com o Tênis Adidas Ultimashow Masculino! É confeccionado em amterial que proporciona circulação de ar e frescor para os pés durante duas atividades. Entressola macia e confortável e solado em borracha para maior tração dos movimentos. Aposte na Adidas para complementar o seu sportwear com tradição e quadliade!,"[""https://static.netshoes.com.br/produtos/tenis-adidas-ultimashow-masculino/26/NQQ-6927-326/NQQ-6927-326_zoom1.jpg?ts=1626193395&"",""https://static.netshoes.com.br/produtos/tenis-adidas-ultimashow-masculino/26/NQQ-6927-326/NQQ-6927-326_zoom2.jpg?ts=1626193395&"",""https://static.netshoes.com.br/produtos/tenis-adidas-ultimashow-masculino/26/NQQ-6927-326/NQQ-6927-326_zoom3.jpg?ts=1626193395&"",""https://static.netshoes.com.br/produtos/tenis-adidas-ultimashow-masculino/26/NQQ-6927-326/NQQ-6927-326_zoom4.jpg?ts=1626193395&"",""https://static.netshoes.com.br/produtos/tenis-adidas-ultimashow-masculino/26/NQQ-6927-326/NQQ-6927-326_zoom5.jpg?ts=1626193395&"",""https://static.netshoes.com.br/produtos/tenis-adidas-ultimashow-masculino/26/NQQ-6927-326/NQQ-6927-326_zoom6.jpg?ts=1626193395&"",""https://static.netshoes.com.br/produtos/tenis-adidas-ultimashow-masculino/26/NQQ-6927-326/NQQ-6927-326_zoom7.jpg?ts=1626193395&"",""https://static.netshoes.com.br/produtos/tenis-adidas-ultimashow-masculino/26/NQQ-6927-326/NQQ-6927-326_zoom8.jpg?ts=1626193395&"",""https://static.netshoes.com.br/produtos/tenis-adidas-ultimashow-masculino/26/NQQ-6927-326/NQQ-6927-326_zoom9.jpg?ts=1626193395&""]","{""Nome"":""Tênis Adidas Ultimashow Masculino"",""Gênero"":""Masculino"",""Indicado para"":""Dia a Dia"",""Material"":""Têxtil"",""Categoria"":""Leveza/Velocidade"",""Composição"":""Cabedal: mesh elástico e forro acolchoado; Entressola: EVA; Solado: Borracha."",""Pisada"":""Neutra"",""Importante"":""Para um melhor ajuste nos pés, recomendamos a compra de um tamanho maior do que o seu usual. Forma Pequena."",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Nacional"",""Marca"":""Adidas""}"
www.netshoes.com.br/tenis-mizuno-brave-6-2FU-6366-006,Tênis Mizuno Brave 6 - Preto,39,329.99,199.99,199.99,"Aposte no conforto e qualidade do novo Tênis de Corrida da Mizuno para te acompanhar nos seus treinos diários. Com design moderno, o running indicado para caminhadas e corridas leves possui cabedal fabricado com material macio e respirável que garante mais frescor durante o uso. O calcanhar é acolchoado e oferece suporte aos pés enquanto o cadarço garante ajuste eficaz. A entressola em EVA conta com tecnologia que proporciona alto nível de maciez entre uma passada e outra; e o solado de borracha proporciona aderência e tração por onde você passar. Indicado para corredores de pisada neutra, o Tênis Mizuno acompanha os corredores mais ambiciosos na busca pelo melhor pace. Aproveite!","[""https://static.netshoes.com.br/produtos/tenis-mizuno-brave-6/06/2FU-6366-006/2FU-6366-006_zoom1.jpg?ts=1657368377&"",""https://static.netshoes.com.br/produtos/tenis-mizuno-brave-6/06/2FU-6366-006/2FU-6366-006_zoom2.jpg?ts=1657368377&"",""https://static.netshoes.com.br/produtos/tenis-mizuno-brave-6/06/2FU-6366-006/2FU-6366-006_zoom3.jpg?ts=1657368377&"",""https://static.netshoes.com.br/produtos/tenis-mizuno-brave-6/06/2FU-6366-006/2FU-6366-006_zoom4.jpg?ts=1657368377&"",""https://static.netshoes.com.br/produtos/tenis-mizuno-brave-6/06/2FU-6366-006/2FU-6366-006_zoom5.jpg?ts=1657368377&""]","{""Nome"":""Tênis Mizuno Brave 6"",""Gênero"":""Unissex"",""Indicado para"":""Dia a Dia"",""Material"":""Mesh"",""Categoria"":""Caminhada"",""Composição"":""Cabedal: Mesh com tiras sintéticas para maior durabilidade; Entressola: EVA; Solado: Borracha"",""Tecnologia"":""Wave"",""Pisada"":""Neutra"",""Definição da Tecnologia"":""Tecnologia que garante 100% da performance do sistema, proporcionando maior absorção de impacto, máximo amortecimento e estabilidade"",""Importante"":""Para um melhor ajuste nos pés, recomendamos a compra de um tamanho maior do que o seu usual. Forma Pequena."",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Nacional"",""Marca"":""Mizuno""}"
www.netshoes.com.br/tenis-masculino-esporte-cadarco-academia-corrida-dia-a-dia-N0B-0002-026,Tênis Masculino Esporte Cadarço Academia Corrida Dia a Dia - Preto+Branco,50,159.9,79.9,79.9,"O Tênis da Sport Titaniium é confeccionado em têxtil macio e com solado micro expandido. É perfeito para quem procura estilo e conforto. Oferecendo leveza e versatilidade para o seu dia a dia. Ideal para quem tem a pisada neutra, o tênis da a segurança que precisa para praticar esportes e também para usar onde quiser. Disponível em várias cores esse modelo combina com muitos looks!. ESPECIFICAÇÕES TÉCNICAS. Material: Têxtil. Solado: Micro expandido. Fechamento: Cadarço. Garantia do Fabricante: Contra defeitos de fabricação.","[""https://static.netshoes.com.br/produtos/tenis-masculino-esporte-cadarco-academia-corrida-dia-a-dia/26/N0B-0002-026/N0B-0002-026_zoom1.jpg?ts=1675325561&"",""https://static.netshoes.com.br/produtos/tenis-masculino-esporte-cadarco-academia-corrida-dia-a-dia/26/N0B-0002-026/N0B-0002-026_zoom2.jpg?ts=1675325561&"",""https://static.netshoes.com.br/produtos/tenis-masculino-esporte-cadarco-academia-corrida-dia-a-dia/26/N0B-0002-026/N0B-0002-026_zoom3.jpg?ts=1675325561&"",""https://static.netshoes.com.br/produtos/tenis-masculino-esporte-cadarco-academia-corrida-dia-a-dia/26/N0B-0002-026/N0B-0002-026_zoom4.jpg?ts=1675325561&""]","{""Nome"":""Tênis Masculino Esporte Cadarço Academia Corrida Dia a Dia"",""Gênero"":""Masculino"",""Indicado para"":""Dia a Dia"",""Material"":""Nylon"",""Benefícios"":""Flexibilidade"",""Categoria"":""Caminhada"",""Pisada"":""Neutra"",""Garantia do Fabricante"":""Contra defeitos de fabricação"",""Marca"":""Sport Titaniium""}"
www.netshoes.com.br/tenis-slip-on-redley-originals-masculino-F62-1000-006,Tênis Slip On Redley Originals Masculino - Preto,NaN,219,219,219,"Ideal para os rolês ou para usar no dia a dia, esse Tênis Slip On Redley Originals Masculino possui design moderno e versátil para complementar o seu surfwear com estilo e conforto. É confeccionado em material macio ao toque da pele, calcanhar acolchoado e solado em borracha para maior resistência ao desgaste. Peça já o seu slip on masculino Redley! *Para um melhor ajuste nos pés, recomendamos a compra de um tamanho menor do que o seu usual. Forma grande.","[""https://static.netshoes.com.br/produtos/tenis-slip-on-redley-originals-masculino/06/F62-1000-006/F62-1000-006_zoom1.jpg?ts=1680638576&"",""https://static.netshoes.com.br/produtos/tenis-slip-on-redley-originals-masculino/06/F62-1000-006/F62-1000-006_zoom2.jpg?ts=1680638576&"",""https://static.netshoes.com.br/produtos/tenis-slip-on-redley-originals-masculino/06/F62-1000-006/F62-1000-006_zoom3.jpg?ts=1680638576&"",""https://static.netshoes.com.br/produtos/tenis-slip-on-redley-originals-masculino/06/F62-1000-006/F62-1000-006_zoom4.jpg?ts=1680638576&"",""https://static.netshoes.com.br/produtos/tenis-slip-on-redley-originals-masculino/06/F62-1000-006/F62-1000-006_zoom5.jpg?ts=1680638576&"",""https://static.netshoes.com.br/produtos/tenis-slip-on-redley-originals-masculino/06/F62-1000-006/F62-1000-006_zoom6.jpg?ts=1680638576&"",""https://static.netshoes.com.br/produtos/tenis-slip-on-redley-originals-masculino/06/F62-1000-006/F62-1000-006_zoom7.jpg?ts=1680638576&""]","{""Nome"":""Tênis Slip On Redley Originals Masculino"",""Gênero"":""Masculino"",""Indicado para"":""Dia a Dia"",""Altura do Cano"":""Cano Baixo"",""Material"":""Lona"",""OBS"":""Para um melhor ajuste nos pés, recomendamos a compra de um tamanho menor do que o seu usual. Forma grande."",""Composição"":""Cabedal: Têxtil. Solado: Borracha."",""Peso do Produto"":""432 g (O peso do produto vária de acordo com a númeração)"",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Nacional"",""Marca"":""Redley""}"
